PSNR,SSIM,MSE,NRMSE
353.0,353.0,353.0,353.0
34.018451151175,0.923038510101719,0.0004181458517363782,0.02672897700997989
5.983752456027393,0.12711752048654093,0.0008110514681738423,0.03240379211519722
8.372897041770148,0.10663569446376629,2.43154200012662e-05,0.005725692189891006
30.47405527404281,0.9154286921225554,4.606342003822864e-05,0.012569613224689689
34.5527395374492,0.9727179093870161,8.356885670756406e-05,0.01872246481650374
38.013561712736404,0.9885670961449221,0.00039771851706076056,0.029943132790169403
44.84344006245688,0.9968641439782647,0.005380113284098394,0.3813775705782225
