PSNR,SSIM,MSE,NRMSE
3400.0,3400.0,3400.0,3400.0
23.429339157358196,0.4685966449070651,0.0048344633607313205,0.07599744017068856
0.8935840077638865,0.07084757689840573,0.0011598317201214267,0.0076726551107784095
20.349701912729632,0.24371290068366602,0.003121765285336971,0.0558727597791354
21.763159407293816,0.3792095559120268,0.00501618350726984,0.0708250203478251
22.346531614111733,0.4250084305893751,0.0058256828584809135,0.07632616103591817
22.99626584071898,0.4737041698478522,0.006663218567528116,0.08162854015311137
25.05599753136176,0.6256568936505987,0.009226347519834118,0.09605387821339707
