PSNR,SSIM,MSE,NRMSE
3400.0,3400.0,3400.0,3400.0
23.085156532017766,0.47556599496056046,0.004956081070641191,0.07025239394982785
0.5667858491432097,0.056111579957463104,0.0006378547521946144,0.004548445422289685
21.71351057083761,0.32585923496988656,0.00339426218844615,0.05826029684481662
22.69524902700708,0.43521597197851775,0.004521173293600018,0.06723967053458857
23.04714236707603,0.47378269888767705,0.004957763014826029,0.07041138412803734
23.447488464247023,0.5117912193165788,0.0053761960481445445,0.07332254801999549
24.6925461381638,0.6355220934279656,0.006739830008290082,0.08209646769679
