PSNR,SSIM,MSE,NRMSE
3400.0,3400.0,3400.0,3400.0
21.842111420682834,0.37785887320247075,0.0066253638994471006,0.08114440483197619
0.6907184767886525,0.07078996755416188,0.0010387550301360852,0.006400127588020165
20.204691942302407,0.20570213269915308,0.00414582272668565,0.06438806354197686
21.360951198512012,0.32598996678316006,0.005906996286390502,0.07685698592851584
21.810075636190447,0.37322876427620033,0.0065916241649846205,0.08118881794162372
22.286333022293764,0.42106397114661664,0.007309789680814371,0.08549730796591697
23.82389272060824,0.5765750139000058,0.009539614076967596,0.09767094796799915
