PSNR,SSIM,MSE,NRMSE
10000.0,10000.0,10000.0,10000.0
20.95355354631944,0.882034293716461,0.00872308573037058,0.09156747258503496
1.854608260265612,0.04488381502055268,0.003405446612765868,0.01839884633649894
15.130289063460744,0.4103580300853288,0.0009953589278848794,0.031549309467639376
19.705700232801725,0.861556758261624,0.0064329751508446515,0.08020582990496214
20.738941347443443,0.889759158271286,0.008435403573193985,0.0918444531420546
21.915881261932217,0.9121014040529285,0.010701138298456639,0.10344630635051713
30.02020283785857,0.966591877603235,0.030688177231676984,0.1751804133791132
