Dice,IoU,Pixel Accuracy
535.0,535.0,535.0
0.6287578648064314,0.4867988980811843,0.7767746969918224
0.20209338414571204,0.19472993874570985,0.15946723335461757
0.0,0.0,0.11419677734375
0.5297630997791608,0.36032506999931707,0.7005615234375
0.6816588470042604,0.5170580053996564,0.821533203125
0.7807842365487092,0.6403987861107396,0.897674560546875
0.9374190204716247,0.8822094866479697,0.98492431640625
