Dice,IoU,Pixel Accuracy
535.0,535.0,535.0
0.6500152172733734,0.5095602951727969,0.7806267568998247
0.19892894585165977,0.19344058040178477,0.15474953828565832
0.0,0.0,0.1353759765625
0.5667618952206313,0.3954419213222511,0.70477294921875
0.706945002007226,0.5467246196833282,0.82318115234375
0.7909242063135512,0.6541560708332399,0.8990478515625
0.9266618258630933,0.8633456334563345,0.98388671875
